0.9905989170074463,0.000149466728296
1.9450018405914307,9.96554216875e-05
2.905714988708496,6.5132862648e-05
3.8364717960357666,5.57895671817e-05
4.779065847396851,4.7736635077e-05
5.709877014160156,4.13680775021e-05
6.657697916030884,3.79895787555e-05
7.603562831878662,3.56926762592e-05
8.54643702507019,3.38459616999e-05
9.485749006271362,3.28126496148e-05
10.426294803619385,3.20360792923e-05
11.323689937591553,3.316468849e-05
12.133785009384155,3.26159178315e-05
12.948706865310669,3.21139696504e-05
13.762801885604858,3.20605785063e-05
14.569196939468384,3.11482863478e-05
15.386010885238647,5.9669156994e-05
16.198341846466064,5.94239862887e-05
17.03795099258423,5.91872081712e-05
17.85527801513672,5.89602511673e-05
18.673142910003662,5.87366869116e-05
19.4928560256958,5.8540978905e-05
20.329327821731567,5.83461637269e-05
21.14495086669922,5.80697440241e-05
21.906929969787598,6.09763620773e-05
22.665095806121826,6.0394862877e-05
23.42843794822693,5.97976945367e-05
24.194207906723022,5.91384299743e-05
24.955699920654297,5.84855491358e-05
25.736402988433838,3.59127019379e-05
26.498024940490723,3.55319998667e-05
27.28207778930664,3.51574880731e-05
28.048385858535767,3.47645988929e-05
28.749022006988525,3.75654181219e-05
29.454988956451416,3.71973779821e-05
30.154900789260864,3.68040139795e-05
30.861204862594604,3.05523963755e-05
31.566197872161865,3.0663821372e-05
32.256279945373535,3.00999433596e-05
32.95251798629761,2.95225592871e-05
33.64394998550415,2.88692036261e-05
34.34108781814575,2.81871475872e-05
35.03833889961243,2.74662616253e-05
35.73191595077515,2.66896631652e-05
36.425835847854614,2.59282590228e-05
37.134397983551025,2.51381545025e-05
37.825258016586304,2.42940257415e-05
38.52012300491333,2.34431439504e-05
39.214077949523926,2.26597924602e-05
39.90471601486206,2.13834697736e-05
40.60073280334473,2.06744016143e-05
41.30442786216736,2.00396167861e-05
41.998318910598755,1.94926213489e-05
42.703579902648926,1.9040168333e-05
43.407524824142456,1.86822577384e-05
44.107385873794556,1.84323956251e-05
44.800365924835205,2.25517439788e-05
45.50320386886597,2.25112257983e-05
46.206915855407715,2.25787560991e-05
46.93228197097778,2.27138167009e-05
47.65428686141968,2.28826424531e-05
48.309613943099976,2.11967484916e-05
48.94758486747742,2.12190334909e-05
49.59627890586853,2.12338901571e-05
50.23734998703003,2.12413184902e-05
50.894349813461304,2.12487468233e-05
51.548399925231934,2.12487468233e-05
52.19490098953247,2.12561751564e-05
52.85801291465759,2.12561751564e-05
53.50687289237976,2.12561751564e-05
54.15410399436951,2.12561751564e-05
54.81084680557251,2.12561751564e-05
55.46889090538025,2.12561751564e-05
56.134124994277954,2.12561751564e-05
56.80110001564026,2.12561751564e-05
57.46534085273743,2.12561751564e-05
58.11999797821045,2.12561751564e-05
58.75479984283447,2.12561751564e-05
59.40604591369629,2.12561751564e-05
60.04374098777771,2.12561751564e-05
60.68999981880188,2.12561751564e-05
61.333961963653564,2.12561751564e-05
61.97327995300293,2.12561751564e-05
62.62108898162842,2.12561751564e-05
63.25661301612854,2.12561751564e-05
63.89639902114868,2.12561751564e-05
64.54131293296814,2.12561751564e-05
65.19669389724731,2.12561751564e-05
65.84450101852417,2.12561751564e-05
66.49258184432983,2.12561751564e-05
67.14728879928589,2.12561751564e-05
67.79446983337402,2.12561751564e-05
68.43245697021484,2.12561751564e-05
69.07366394996643,2.12561751564e-05
69.71655297279358,2.12561751564e-05
70.36565399169922,2.12561751564e-05
71.00986099243164,2.12561751564e-05
71.65507483482361,2.12561751564e-05
72.29129600524902,2.12561751564e-05
72.93646192550659,2.12561751564e-05
73.58314800262451,2.12561751564e-05
74.22363686561584,2.12561751564e-05
74.8737518787384,2.12561751564e-05
75.51137280464172,2.12561751564e-05
76.15802192687988,2.12561751564e-05
76.81352686882019,2.12561751564e-05
77.46263885498047,2.12561751564e-05
78.10014796257019,2.12561751564e-05
78.74155282974243,2.12561751564e-05
79.37510681152344,2.12561751564e-05
80.01773500442505,2.12561751564e-05
80.66287779808044,2.12561751564e-05
81.3206729888916,2.12561751564e-05
81.95050883293152,2.12561751564e-05
82.59053897857666,2.12561751564e-05
83.22988986968994,2.12561751564e-05
83.86932182312012,2.12561751564e-05
84.51797080039978,2.12561751564e-05
85.16483879089355,2.12561751564e-05
85.81490397453308,2.12561751564e-05
86.46346879005432,2.12561751564e-05
87.13083982467651,2.12561751564e-05
87.77942681312561,2.12561751564e-05
88.42898488044739,2.12561751564e-05
89.07211184501648,2.12561751564e-05
89.71748089790344,2.12561751564e-05
90.35518002510071,2.12561751564e-05
90.99413800239563,2.12561751564e-05
91.62987780570984,2.12561751564e-05
92.27779388427734,2.12561751564e-05
92.91708302497864,2.12561751564e-05
93.56955194473267,2.12561751564e-05
94.21514797210693,2.12561751564e-05
94.86141180992126,2.12561751564e-05
95.51665496826172,2.12561751564e-05
96.15395188331604,2.12561751564e-05
96.81462502479553,2.12561751564e-05
97.46577596664429,2.12561751564e-05
98.11362600326538,2.12561751564e-05
98.75432300567627,2.12561751564e-05
99.40500593185425,2.12561751564e-05
100.05667400360107,2.12561751564e-05
100.70545101165771,2.12561751564e-05
101.35660481452942,2.12561751564e-05
102.00497579574585,2.12561751564e-05
102.64054989814758,2.12561751564e-05
103.28006100654602,2.12561751564e-05
103.92451286315918,2.12561751564e-05
104.57301497459412,2.12561751564e-05
105.22199892997742,2.12561751564e-05
