28.5813,18.8608,20.6326,22.1871,25.1051,28.0023,29.6336,30.4366,30.7569,30.952,31.0617,31.1411,31.2176,31.2789,31.326,31.4054,31.487,31.5688,31.6771,31.9012,32.237,32.7502,33.1875,33.5908,33.9819,34.3451,34.6393,34.8423,35.0004,35.1129,35.2396,35.3289,35.3523,35.2981,35.164,34.8482,34.6288,34.5012,34.4002,34.3487,65.0748,96.5051,88.2845,75.1981,61.269,50.9422,44.8304,41.541,40.1644,39.5167,39.1932,38.9874,38.881,38.7699,38.7461,38.6971,38.6365,38.5648,38.5087,38.4468,38.2987,38.0586,37.8932,37.6972,37.4226,37.1276,36.8361,36.5594,36.3004,36.0972,35.9273,35.7757,35.6275,35.6586,35.7324,36.0022,36.2133,36.3165,36.3731,36.4203
2.55775,19.387,27.5378,29.0075,28.9914,28.3347,27.647,26.9394,26.221,25.533,24.8955,24.4744,24.1566,23.9075,23.7071,23.6229,23.5715,23.5609,23.6867,24.1022,24.8144,25.6158,26.3606,27.0904,27.6692,28.2061,28.7922,29.4253,30.0543,30.7333,31.494,32.4113,33.5543,34.9071,36.8003,38.8348,40.6975,42.1987,43.2203,43.861,61.3823,34.9638,32.1609,31.6817,29.8592,27.9193,26.575,25.564,24.9256,24.6349,24.4509,24.337,24.2889,24.2489,24.2859,24.3179,24.2773,24.2584,24.2205,24.1329,24.0035,23.8927,23.8512,23.7994,23.7252,23.6478,23.5683,23.4412,23.2499,23.0782,22.8272,22.4088,21.8228,20.9906,19.5405,17.7159,15.7061,13.9138,12.5317,11.5856
1.24119,19.362,27.5494,29.0089,28.9917,28.334,27.6485,26.9383,26.2294,25.5344,24.9033,24.4785,24.1576,23.907,23.7055,23.6227,23.5693,23.5665,23.6843,24.1043,24.8148,25.6168,26.3591,27.0884,27.669,28.2068,28.7913,29.4256,30.0551,30.7335,31.4946,32.4105,33.5513,34.9156,36.7708,38.7889,40.6704,42.1685,43.2062,43.8619,51.3466,32.298,32.1576,31.6814,29.8577,27.9173,26.5749,25.5633,24.9303,24.6341,24.4543,24.3398,24.2881,24.2496,24.283,24.3181,24.276,24.2614,24.2214,24.1364,24.0031,23.8926,23.8525,23.796,23.7268,23.6499,23.5658,23.4418,23.2491,23.0812,22.8226,22.4099,21.8283,20.9721,19.5912,17.7614,15.7219,13.9394,12.5398,11.586
21.8461,17.879,19.9231,21.6902,25.1149,28.1608,29.7279,30.4583,30.7808,30.9477,31.0699,31.1394,31.222,31.2786,31.3277,31.4037,31.4884,31.5671,31.6748,31.9016,32.2391,32.7518,33.1869,33.5886,33.9825,34.3445,34.6402,34.8431,35.0022,35.113,35.2403,35.3287,35.3521,35.2971,35.1646,34.8467,34.6276,34.5007,34.4006,34.3476,59.4357,89.7717,82.0707,70.5043,57.8586,48.818,43.9929,41.4913,40.1049,39.5302,39.1688,39.003,38.8633,38.7809,38.7308,38.709,38.6345,38.5728,38.5037,38.4463,38.2986,38.0568,37.8924,37.6961,37.4216,37.1279,36.8368,36.5589,36.3015,36.0975,35.9281,35.7759,35.6282,35.6566,35.732,36.0014,36.2139,36.3161,36.3752,36.4189
27.7765,10.5796,12.8895,17.0305,23.0536,27.631,29.7371,30.4944,30.8091,30.9723,31.0833,31.1525,31.236,31.2925,31.3419,31.4182,31.5001,31.5807,31.6826,31.9113,32.2418,32.7501,33.1837,33.5856,33.9789,34.343,34.6365,34.8407,35.001,35.1145,35.2411,35.3267,35.3478,35.2945,35.1595,34.8438,34.6247,34.4995,34.3997,34.3486,43.4629,85.8868,82.0765,70.2332,56.9921,48.2251,43.7572,41.3935,40.0455,39.4623,39.1235,38.9458,38.8173,38.7226,38.6893,38.6523,38.5909,38.5233,38.4675,38.4082,38.2697,38.0317,37.8782,37.6836,37.4161,37.1256,36.8337,36.5556,36.3022,36.098,35.9275,35.7746,35.6249,35.6544,35.7289,35.9968,36.209,36.3151,36.375,36.4185
-13.3706,-59.6229,-59.6229,-59.6229,-59.3103,-58.4725,-57.8469,-57.0583,-56.3414,-56.0106,-55.5434,-55.0733,-53.9085,-52.5207,-51.0529,-49.0507,-46.7437,-44.0525,-40.2944,-35.1859,-30.397,-25.0911,-19.3567,-13.1458,-7.58534,-2.94732,0.657703,3.19295,4.86317,5.86276,6.40732,6.7838,7.03681,7.18513,7.26806,7.27027,7.24405,7.20086,7.14803,7.10626,21.8426,27.3961,27.3961,27.3961,27.4464,27.5802,27.6461,27.764,27.9137,27.9921,28.0591,28.114,28.0005,27.8097,27.5762,27.2946,27.0282,26.8385,26.59,26.2649,25.2545,23.917,22.4901,21.0324,19.6108,18.2257,17.0811,16.2439,15.7446,15.5267,15.4576,15.4967,15.5872,15.7173,15.8161,15.9012,15.9616,16.0281,16.0793,16.1295
26.2942,6.34408,2.91236,3.58107,3.58107,3.58107,3.58107,3.58253,3.68667,3.96014,4.40349,4.93356,5.55747,6.11096,6.67601,7.29658,8.04205,8.75958,9.44282,10.1907,10.9892,11.9345,13.1202,14.6702,16.3911,17.8523,19.0847,20.0193,20.7713,21.2837,21.6288,21.8676,21.9881,21.9632,21.8553,21.7317,21.5752,21.4508,21.3592,21.269,58.5138,106.457,117.61,115.078,115.078,115.078,115.078,115.009,114.68,113.726,112.204,110.37,108.081,105.431,102.645,99.8365,96.6273,93.4668,90.6607,87.8717,85.2173,82.0644,77.7645,71.8628,65.1097,59.2454,54.7868,51.7418,49.6299,48.2404,47.3238,46.6842,46.2738,46.0044,45.8231,45.7546,45.7462,45.7659,45.8124,45.8414
4.01004,20.2853,27.6084,29.0092,28.9892,28.3326,27.6489,26.9407,26.2223,25.533,24.895,24.4795,24.161,23.9079,23.7069,23.6284,23.5757,23.5656,23.6918,24.1103,24.8196,25.6202,26.3646,27.0912,27.6701,28.2064,28.7912,29.4274,30.0551,30.7332,31.4948,32.4097,33.5544,34.924,36.7578,38.7885,40.659,42.1643,43.2094,43.8618,57.5589,33.8243,32.1386,31.6832,29.8569,27.9203,26.5762,25.5642,24.9274,24.6344,24.451,24.3404,24.2897,24.2489,24.2853,24.3181,24.2784,24.2612,24.2238,24.1382,24.0068,23.8959,23.8558,23.7997,23.7272,23.649,23.5677,23.4453,23.2522,23.08,22.8239,22.4142,21.8222,20.9575,19.5782,17.7633,15.7312,13.9384,12.5398,11.5865
-2.87607,-30.6557,-30.8378,-30.6774,-30.5717,-31.197,-32.0999,-33.3941,-35.2319,-35.7808,-36.0713,-36.668,-35.0323,-33.1915,-31.5148,-29.3489,-26.5324,-22.9442,-18.0764,-11.6072,-5.0423,-0.0517823,2.63626,3.72939,3.6751,3.12265,2.62974,2.28623,2.024,1.81785,1.66736,1.56536,1.51291,1.48135,1.46058,1.43848,1.43028,1.41827,1.41036,1.40514,43.1084,60.405,60.4546,60.3518,60.3627,61.0428,62.0588,63.2759,64.9677,65.4072,64.9992,64.6328,63.3819,61.9137,60.4128,58.4709,56.0713,53.1708,49.3151,44.4485,39.6996,36.3086,34.9055,34.702,34.7577,34.8609,35.0325,35.1694,35.3327,35.4762,35.5897,35.674,35.7232,35.7496,35.767,35.7805,35.7844,35.7917,35.7965,35.7997
2.88153,-12.4967,-3.44736,0.607617,4.06082,6.49312,7.99076,8.80292,9.11984,9.27529,9.35304,9.39222,9.43659,9.6672,9.79432,9.91554,9.99017,9.99984,10.0546,10.1759,10.3378,10.5402,10.7165,10.9115,11.1554,11.3809,11.5575,11.7415,11.864,11.8815,11.8528,11.8311,11.7956,11.7477,11.6933,11.6485,11.6127,11.569,11.5418,11.5141,4.21963,-4.5022,0.378621,2.02702,3.6068,5.16809,6.49124,7.37804,7.88926,8.19148,8.38328,8.49371,8.5657,8.60623,8.60981,8.57339,8.51812,8.46418,8.36284,8.25799,8.10508,7.9069,7.6997,7.41672,7.07633,6.6877,6.31309,5.98777,5.70983,5.48569,5.36239,5.29196,5.26598,5.24156,5.20461,5.16427,5.12143,5.10515,5.10972,5.12743
