1.99083,0.0955977,2.07933,3.99248,5.34344,6.55327,7.55416,8.26746,8.77483,9.09061,9.31669,9.45283,9.55247,9.56729,9.54648,9.53771,9.53416,9.49875,9.49208,9.47929,9.47458,9.48712,9.4481,9.40493,9.25041,9.08638,8.94951,8.82505,8.72036,8.61402,8.51694,8.44688,8.39517,8.33918,8.27855,8.18953,8.11091,8.02118,7.91396,7.80666,-9.8876,-9.43227,-4.8716,-1.30419,1.18947,3.16071,4.69053,5.76275,6.48503,6.99542,7.34855,7.50576,7.60365,7.65291,7.74113,7.81911,7.91827,8.03296,8.15415,8.35133,8.54577,8.77232,9.0132,9.26609,9.55616,9.87389,10.1903,10.5042,10.8245,11.1033,11.336,11.5358,11.707,11.8813,12.0638,12.2732,12.4935,12.7219,12.94,13.1723
-8.63684,-7.18184,-5.75303,-4.6462,-3.72725,-2.97074,-2.34427,-1.79443,-1.31872,-0.874744,-0.473191,-0.0860952,0.259043,0.57454,0.848587,1.09939,1.33772,1.56699,1.80072,2.02032,2.24336,2.45814,2.65536,2.84219,3.021,3.18764,3.33968,3.49578,3.64152,3.76201,3.88123,3.97338,4.0577,4.1278,4.17204,4.19811,4.20236,4.20339,4.17251,4.09493,27.884,27.7922,27.6549,27.5441,27.435,27.351,27.269,27.1893,27.104,27.0409,26.9711,26.8825,26.7794,26.6805,26.5981,26.5546,26.5115,26.5008,26.5491,26.634,26.739,26.9012,27.0941,27.3034,27.5246,27.76,27.9893,28.2608,28.5349,28.7954,29.0885,29.3995,29.6964,30.0395,30.3724,30.6812,31.0252,31.3662,31.6981,32.0283
50.0281,46.9464,43.7005,42.5112,42.6447,42.8116,42.8993,42.6563,41.981,40.9778,39.8207,38.5584,37.0949,35.4244,33.7792,32.228,30.8565,29.6599,28.5171,27.5127,26.7175,26.0103,25.5715,25.3354,25.1957,25.1882,25.2128,25.2434,25.2875,25.3389,25.3586,25.373,25.4042,25.4353,25.4686,25.4872,25.4972,25.5041,25.5156,25.5233,18.9082,18.3179,17.7152,16.9516,16.1776,15.5183,15.0068,14.7019,14.6331,14.7251,14.9273,15.2678,15.8251,16.4009,17.2382,18.1026,18.916,19.6924,20.3886,20.9741,21.3895,21.6451,21.8431,21.9798,22.0467,22.1062,22.146,22.167,22.171,22.1684,22.1682,22.1634,22.1603,22.167,22.1685,22.1695,22.1705,22.171,22.1709,22.1724
28.4069,28.8953,29.0081,29.6056,30.2992,31.1979,31.8748,32.4051,32.6684,32.493,31.9364,31.1741,30.2204,29.1945,28.2309,27.4605,26.7711,26.1438,25.5314,25.0759,24.8334,24.6423,24.6005,24.6714,24.7678,24.9123,25.0359,25.1312,25.2165,25.2936,25.3353,25.3717,25.4034,25.4368,25.4694,25.4875,25.4974,25.5026,25.5159,25.5227,-12.5018,-13.6513,-10.5092,-7.55101,-4.78518,-2.09473,0.258655,2.39626,4.22848,5.82609,7.39324,9.01159,10.8422,12.7182,14.8097,16.6131,18.0245,19.1755,20.0999,20.824,21.3205,21.6206,21.8435,21.9873,22.063,22.1238,22.1618,22.1813,22.1853,22.1815,22.1761,22.1597,22.1585,22.168,22.169,22.171,22.1705,22.1706,22.1707,22.1715
-3.48048,-2.06229,-1.20574,-0.553964,-0.0648193,0.289798,0.591091,0.816598,0.967567,1.09112,1.16539,1.196,1.2061,1.18853,1.17125,1.15674,1.13434,1.10577,1.07674,1.0552,1.02986,0.986986,0.953565,0.904367,0.870327,0.833498,0.804246,0.770018,0.725073,0.692588,0.649672,0.612487,0.576948,0.512189,0.457379,0.410789,0.355361,0.339788,0.327976,0.322653,45.3513,43.8693,42.3328,41.0726,40.0972,39.3577,38.7493,38.2812,37.9116,37.5945,37.3225,37.081,36.898,36.7654,36.6816,36.6343,36.6146,36.6188,36.6424,36.6798,36.7117,36.7669,36.8231,36.8816,36.9409,36.9884,37.0286,37.0689,37.0986,37.1099,37.1292,37.1563,37.1745,37.204,37.2334,37.2353,37.2504,37.2338,37.2018,37.1614
55.7299,57.17,56.1041,55.0505,54.0682,53.2419,52.5381,51.9426,51.4349,50.9677,50.4918,49.9851,49.4734,48.9479,48.4911,48.0972,47.725,47.4403,47.2053,47.0192,46.8956,46.8205,46.7781,46.7561,46.7439,46.7509,46.7559,46.7626,46.7812,46.7966,46.8071,46.8146,46.8195,46.8232,46.8262,46.8161,46.797,46.7778,46.7289,46.6824,10.0394,10.049,9.96101,9.96662,10.0271,10.079,10.1256,10.1729,10.2247,10.3028,10.4177,10.5346,10.6432,10.7645,10.8869,11.0062,11.1136,11.2054,11.2986,11.3866,11.4533,11.5116,11.5695,11.6128,11.6546,11.685,11.7069,11.7239,11.7443,11.7624,11.7846,11.8054,11.8258,11.8361,11.8439,11.8393,11.8358,11.8288,11.8,11.7651
40.9381,55.2263,55.0646,54.7481,54.3089,53.7734,53.2362,52.6068,51.7855,50.9782,50.0578,49.1258,48.0515,46.9396,45.7939,44.7323,43.7421,42.8418,42.0001,41.2274,40.5344,39.9075,39.3454,38.8519,38.4435,38.0702,37.7404,37.4691,37.2415,37.0167,36.7759,36.556,36.3698,36.2322,36.1355,36.0698,36.0335,36.0118,36.0173,36.0367,40.502,40.8692,40.8491,40.8,40.7054,40.5768,40.4475,40.2901,40.1225,39.9724,39.8455,39.7527,39.7579,39.793,39.8811,39.9721,40.0586,40.1351,40.2484,40.3663,40.4641,40.544,40.5992,40.6804,40.7455,40.8198,40.8636,40.904,40.9375,40.9592,40.9769,40.9798,40.9709,40.9828,40.9956,41.0047,41.0045,41.0099,41.0079,41.0089
7.98393,10.5958,13.2125,15.3465,16.972,18.1186,18.9216,19.4721,19.8531,20.126,20.3103,20.4349,20.519,20.5758,20.6152,20.6418,20.6598,20.6668,20.6593,20.6543,20.6524,20.6428,20.6165,20.5912,20.5738,20.5551,20.5422,20.5334,20.5274,20.5218,20.5179,20.5219,20.5245,20.5264,20.5277,20.5285,20.5364,20.5418,20.565,20.5853,45.8656,45.7926,45.7294,45.7385,45.768,45.7918,45.816,45.8333,45.8518,45.8704,45.8829,45.8913,45.8969,45.9008,45.9115,45.9187,45.9235,45.9501,45.9657,45.9763,45.9925,46.0142,46.0524,46.0751,46.0906,46.0992,46.105,46.1091,46.1118,46.1046,46.0996,46.1022,46.1039,46.1052,46.106,46.1066,46.1135,46.1182,46.122,46.1214
22.3057,22.4446,23.2805,24.9249,26.5271,28.1573,29.6591,30.7688,31.3328,31.5378,31.2879,30.7629,30.0244,29.1184,28.2027,27.3849,26.6723,26.0561,25.487,25.0723,24.8329,24.6417,24.6001,24.6728,24.7657,24.9127,25.0355,25.1303,25.2143,25.2933,25.3359,25.3725,25.4047,25.4358,25.4683,25.4862,25.4978,25.504,25.5157,25.5224,-2.64947,-6.21664,-4.89956,-2.91202,-0.97517,0.915527,2.57439,4.1431,5.58618,6.9197,8.30231,9.77906,11.4751,13.2201,15.1764,16.862,18.1737,19.2535,20.1235,20.8261,21.32,21.6217,21.8426,21.9862,22.0609,22.1223,22.1617,22.1827,22.1832,22.1805,22.1746,22.1629,22.1589,22.1668,22.1697,22.169,22.1703,22.171,22.1718,22.1728
45.5054,47.386,47.7229,47.7522,47.986,47.9778,47.8746,47.5251,47.3326,46.9237,46.4152,45.9146,45.4694,45.061,44.6807,44.3665,44.0966,43.8381,43.5841,43.3379,43.1179,42.8337,42.5244,42.3408,42.1187,41.9164,41.7287,41.5815,41.4519,41.3466,41.2789,41.2211,41.1745,41.1419,41.1149,41.1045,41.1077,41.1179,41.1223,41.1255,-9.05683,-12.551,-13.4304,-13.4574,-13.7032,-13.5154,-13.2592,-12.8448,-12.4848,-12.0,-11.4091,-10.7166,-9.98958,-9.27005,-8.55544,-7.86061,-7.18251,-6.51919,-5.86152,-5.16329,-4.5204,-3.85615,-3.22523,-2.67428,-2.15829,-1.68415,-1.2892,-0.972902,-0.697347,-0.458808,-0.236393,-0.0444519,0.109083,0.247159,0.403415,0.58728,0.798957,1.03147,1.23106,1.41485
