28.5813,29.7975,31.0111,31.6022,31.6337,31.3547,30.9203,30.452,29.86,29.1156,28.2164,27.1569,26.084,25.166,24.4173,23.8036,23.2743,22.8235,22.4438,22.1613,21.8859,21.6335,21.4448,21.2931,21.1628,21.0723,21.0109,20.9646,20.9407,20.9222,20.9086,20.8936,20.8841,20.8777,20.8762,20.8752,20.8745,20.8657,20.8598,20.8338,20.8208,20.812,20.8062,20.8023,20.7997,20.7979,20.7967,20.7959,20.7954,20.795,20.7947,20.7946,20.7945,20.7944,20.7944,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7943,20.7884,20.7845,20.7818,20.78,20.7788,20.778,20.7775,20.7771,20.7769,20.7767,20.7766,20.7765,20.7764,20.7764,20.7764,20.7764,20.7764,20.7764,20.7764,65.0748,62.8452,54.7518,51.495,50.2122,49.4102,48.8472,48.3579,48.0097,47.7309,47.5197,47.3461,47.2449,47.1533,47.1227,47.0917,47.0907,47.0466,47.0064,46.9472,46.8892,46.8192,46.716,46.6124,46.5248,46.4426,46.369,46.2983,46.2223,46.156,46.1032,46.0406,45.9845,45.947,45.9162,45.8955,45.8818,45.8742,45.8691,45.8535,45.8523,45.8514,45.8509,45.8506,45.8504,45.8502,45.8501,45.85,45.8499,45.8499,45.8499,45.8499,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8498,45.8523,45.854,45.8551,45.8559,45.8564,45.8568,45.8571,45.8572,45.8573,45.8574,45.8574,45.8574,45.8574,45.8574,45.8574,45.8574,45.8574,45.8574,45.8574
2.55775,4.54184,8.65134,10.5534,11.6139,12.7336,14.057,15.3158,16.3238,17.0735,17.6045,18.0047,18.2945,18.5582,18.8729,19.1818,19.4679,19.9841,20.5834,21.2594,22.1275,23.1842,24.2284,25.3354,26.4573,27.5129,28.4391,29.1928,29.7216,30.1345,30.4111,30.6168,30.7087,30.7963,30.8635,30.9032,30.9114,30.9228,30.9146,30.9034,30.8786,30.8923,30.9111,30.9529,30.9944,31.0197,31.0292,31.0156,31.0013,30.9845,30.9684,30.9555,30.9416,30.9327,30.9249,30.9173,30.9134,30.9091,30.9061,30.9041,30.9029,30.9021,30.9093,30.9139,30.925,30.9324,30.938,30.9442,30.9559,30.9686,30.9768,30.982,30.9853,30.98,30.9765,30.9742,30.9729,30.9721,30.9676,30.9647,30.9628,30.9616,30.9608,30.9602,30.9607,30.9607,30.9608,30.9608,30.9608,30.9697,30.9755,30.9792,30.9817,30.9833,30.9843,30.985,30.9854,30.9863,30.9869,30.9873,61.3823,58.167,51.6311,47.8559,45.6687,43.7465,42.2006,40.8278,39.4546,38.3079,37.4568,36.772,36.6113,36.7352,36.8013,36.7756,36.6912,36.3704,35.9117,35.3524,34.7264,34.1087,33.5374,33.0306,32.5873,32.2312,31.9945,31.831,31.705,31.6408,31.599,31.565,31.5417,31.5332,31.5234,31.5132,31.497,31.4552,31.3963,31.3479,31.2989,31.1781,31.0939,31.0047,30.9086,30.8256,30.743,30.68,30.6164,30.5754,30.5403,30.5026,30.4689,30.4472,30.4299,30.4107,30.392,30.3766,30.3614,30.3516,30.3453,30.3413,30.3385,30.3367,30.3351,30.3395,30.3518,30.3679,30.3906,30.4035,30.412,30.4175,30.4212,30.424,30.4258,30.4269,30.4353,30.4407,30.4493,30.455,30.4586,30.461,30.4625,30.4635,30.472,30.4833,30.4906,30.4954,30.4985,30.5083,30.5147,30.5189,30.5216,30.5233,30.5244,30.5251,30.5256,30.5334,30.5385,30.5418
1.24119,3.01079,7.82657,9.98901,11.1351,11.9577,13.0525,14.2271,15.3383,16.2878,17.0259,17.6675,18.254,18.7427,19.1549,19.6605,20.3147,20.9507,21.5258,22.1952,22.7628,23.2508,23.6657,24.0369,24.3447,24.5063,24.5624,24.5287,24.482,24.4154,24.2973,24.1798,24.0326,23.8721,23.704,23.5198,23.3417,23.1503,22.8958,22.6134,22.3247,22.0636,21.8368,21.6747,21.5742,21.4917,21.4259,21.3278,21.2447,21.1867,21.1371,21.1032,21.0726,21.0569,21.0452,21.03,21.0152,21.0035,20.9923,20.9865,20.9835,20.9902,21.0088,21.0127,21.0233,21.0467,21.0759,21.1196,21.1656,21.2094,21.2528,21.2799,21.3017,21.3131,21.319,21.33,21.3303,21.3305,21.3306,21.3374,21.341,21.3428,21.3438,21.3505,21.3497,21.3544,21.3567,21.3578,21.3584,21.3549,21.353,21.352,21.3515,21.3511,21.351,21.3509,21.3509,21.3458,21.3431,21.3417,51.3466,48.2878,43.0749,40.0829,38.6129,37.406,36.3739,35.265,33.9574,32.5615,31.2062,29.8565,28.5205,27.2404,26.1827,25.3413,24.6036,24.0489,23.6782,23.4104,23.2082,23.0025,22.8133,22.6873,22.5327,22.4099,22.3519,22.3321,22.3428,22.4413,22.5623,22.6692,22.816,22.9609,23.1146,23.2662,23.4082,23.5173,23.6114,23.7135,23.8167,23.8746,23.9173,23.9505,23.9719,23.989,23.9985,24.0055,24.0145,24.0264,24.0341,24.0414,24.0427,24.0434,24.0427,24.0411,24.0419,24.0411,24.0416,24.0418,24.0419,24.0387,24.0277,24.0246,24.0163,24.0129,24.01,24.0096,24.0128,24.0203,24.0174,24.0206,24.0177,24.0162,24.0155,24.0098,24.0114,24.0122,24.0127,24.0095,24.0078,24.0069,24.0064,24.0051,24.0099,24.0112,24.012,24.0125,24.0128,24.0201,24.0239,24.0259,24.0269,24.0275,24.0278,24.028,24.0281,24.0336,24.0365,24.0381
21.8461,27.5144,30.2832,31.9491,32.917,33.4436,33.8105,34.0523,34.2214,34.3276,34.341,34.3569,34.4066,34.4926,34.5427,34.7735,35.166,35.7276,36.498,37.4481,38.2768,39.0583,39.6325,40.1093,40.6611,41.2219,41.7503,42.2211,42.6896,43.1493,43.5683,43.9458,44.2803,44.5386,44.7373,44.8786,44.977,45.0542,45.1119,45.1314,45.1582,45.1813,45.1616,45.1586,45.1724,45.1903,45.2017,45.1969,45.1817,45.1754,45.1637,45.1601,45.1581,45.1569,45.1631,45.1795,45.1894,45.1961,45.2001,45.2025,45.204,45.2049,45.2054,45.2057,45.206,45.2062,45.2115,45.2148,45.2167,45.2179,45.2186,45.219,45.2192,45.2194,45.2194,45.2196,45.2053,45.1966,45.1829,45.1761,45.1721,45.1696,45.1681,45.1672,45.1509,45.1411,45.135,45.1314,45.1292,45.1109,45.0999,45.0932,45.0892,45.0868,45.0853,45.0844,45.0838,45.0683,45.0589,45.0533,59.4357,48.2073,40.7521,37.7976,36.35,35.3511,34.5921,33.8811,33.1595,32.4682,31.7543,31.0244,30.3189,29.5746,28.792,27.946,26.9611,25.8972,24.6978,23.3911,22.2979,21.2687,20.388,19.5081,18.3853,17.093,15.8237,14.7604,13.797,12.9464,12.2483,11.6914,11.2304,10.8798,10.6209,10.4329,10.2953,10.2052,10.1462,10.1279,10.1232,10.117,10.1351,10.1491,10.1643,10.1759,10.1863,10.2002,10.2257,10.2485,10.2722,10.2892,10.2991,10.3049,10.314,10.3304,10.3402,10.3505,10.3567,10.3604,10.3626,10.3639,10.3647,10.3651,10.3654,10.3655,10.3682,10.3699,10.3709,10.3715,10.3719,10.3721,10.3723,10.3723,10.3724,10.3723,10.378,10.3814,10.3956,10.4078,10.4152,10.4197,10.4224,10.424,10.4288,10.4316,10.4331,10.434,10.4347,10.4372,10.4387,10.4396,10.4402,10.4405,10.4407,10.4409,10.4409,10.4456,10.4484,10.4501
27.7765,30.0821,31.6757,32.3623,32.5048,32.4769,32.3983,32.4087,32.5112,32.6709,32.919,33.2458,33.6318,34.0844,34.4969,35.0261,35.6471,36.3676,37.3356,38.502,39.6127,40.6912,41.5837,42.3623,43.0598,43.6486,44.1038,44.4484,44.7014,44.8878,45.017,45.1091,45.1908,45.2434,45.267,45.2707,45.2649,45.2638,45.2637,45.2407,45.2374,45.2381,45.2021,45.1873,45.1928,45.205,45.2122,45.2044,45.1872,45.1793,45.1665,45.1621,45.1595,45.158,45.1639,45.1801,45.1899,45.1964,45.2003,45.2027,45.2041,45.205,45.2055,45.2058,45.206,45.2063,45.2116,45.2148,45.2168,45.2179,45.2186,45.219,45.2192,45.2194,45.2194,45.2196,45.2053,45.1966,45.1829,45.1761,45.1721,45.1696,45.1681,45.1672,45.1509,45.1411,45.1366,45.1326,45.1301,45.1115,45.1003,45.0936,45.0895,45.0869,45.0854,45.0845,45.0839,45.0683,45.059,45.0533,43.4629,40.6844,36.1964,33.2993,31.6269,30.422,29.4479,28.6513,27.9188,27.2949,26.7602,26.3055,25.9161,25.6035,25.3396,24.9858,24.3968,23.5497,22.4767,21.1349,19.8236,18.4448,17.1339,15.7957,14.4851,13.2695,12.1776,11.3422,10.6985,10.228,9.90802,9.74347,9.64437,9.60988,9.61505,9.64459,9.68148,9.72913,9.77942,9.84714,9.90996,9.95626,10.0149,10.0598,10.0986,10.1277,10.1508,10.174,10.2062,10.234,10.2615,10.2812,10.2932,10.3004,10.3107,10.3279,10.3384,10.3492,10.3557,10.3596,10.362,10.3635,10.3644,10.3649,10.3652,10.3654,10.3681,10.3698,10.3709,10.3715,10.3719,10.3721,10.3723,10.3723,10.3724,10.3723,10.378,10.3814,10.3956,10.4078,10.4152,10.4197,10.4224,10.424,10.4288,10.4316,10.4366,10.4367,10.4366,10.4386,10.4397,10.4404,10.4407,10.4409,10.441,10.4411,10.4411,10.4457,10.4485,10.4502
-13.3706,-15.3418,-14.9044,-14.1474,-12.8097,-11.3681,-9.7655,-8.13705,-6.79345,-5.71979,-4.8266,-4.06019,-3.36699,-2.72386,-2.04273,-1.30273,-0.444648,0.406175,1.25753,2.27215,3.43849,4.59156,5.69902,6.72096,7.57524,8.18803,8.54002,8.75477,8.8666,8.87008,8.8179,8.75325,8.63867,8.5236,8.41566,8.31035,8.2063,8.1068,7.9845,7.85086,7.70571,7.58174,7.47655,7.40347,7.35599,7.32126,7.29694,7.25506,7.22652,7.20554,7.18472,7.16724,7.1585,7.15304,7.1509,7.14964,7.14888,7.14843,7.14816,7.14799,7.1479,7.14026,7.1385,7.13747,7.13962,7.14813,7.156,7.1732,7.18523,7.20482,7.22902,7.24862,7.26335,7.27188,7.27681,7.28291,7.28644,7.28847,7.28965,7.29221,7.29369,7.29454,7.29503,7.29939,7.30191,7.30337,7.3042,7.30469,7.30496,7.30513,7.30825,7.30732,7.3067,7.30628,7.306,7.30577,7.30552,7.30539,7.30534,7.30532,21.8426,21.6091,21.4206,21.7794,22.3749,23.1408,24.1196,25.0922,25.8829,26.3386,26.5319,26.5428,26.4941,26.3785,26.1935,25.9314,25.6787,25.403,25.1814,24.8529,24.4041,23.9368,23.2803,22.4301,21.3822,20.5048,19.9666,19.6659,19.5026,19.3944,19.2763,19.1641,18.9988,18.8654,18.7356,18.5857,18.4314,18.2881,18.1021,17.9074,17.6996,17.5405,17.4192,17.3142,17.244,17.1913,17.156,17.1044,17.0696,17.0244,16.991,16.9585,16.9324,16.9037,16.8798,16.8657,16.8575,16.8527,16.8499,16.8482,16.8472,16.8626,16.88,16.8901,16.9047,16.9327,16.9681,17.0009,17.0366,17.0686,17.1095,17.1339,17.155,17.1673,17.1744,17.1859,17.1926,17.1965,17.1987,17.2126,17.2206,17.2253,17.2279,17.2338,17.2372,17.2392,17.2403,17.2409,17.2413,17.2415,17.2417,17.2418,17.2418,17.2419,17.2419,17.2419,17.2419,17.2419,17.2419,17.2419
26.2942,28.8588,30.7711,32.1681,33.0379,33.6465,34.2627,34.9116,35.499,35.9761,36.3979,36.7366,36.916,36.9891,36.9399,36.8784,36.7426,36.6012,36.4472,36.248,36.1033,36.0474,36.0515,36.0907,36.1626,36.2542,36.346,36.4198,36.4628,36.4965,36.5151,36.5261,36.5361,36.543,36.5556,36.5643,36.5703,36.5662,36.5633,36.5473,36.5266,36.4835,36.4524,36.4207,36.387,36.3577,36.328,36.3062,36.2908,36.2804,36.2684,36.2488,36.2355,36.2267,36.2208,36.2169,36.2142,36.2124,36.2112,36.2104,36.2099,36.2095,36.2093,36.2091,36.209,36.2089,36.2089,36.2089,36.2088,36.2088,36.2088,36.2088,36.2088,36.2088,36.2088,36.2088,36.2088,36.2088,36.2088,36.2088,36.2088,36.2036,36.2001,36.1977,36.1961,36.1951,36.1943,36.1938,36.1935,36.1934,36.1932,36.1932,36.1931,36.1931,36.1931,36.193,36.193,36.193,36.193,36.193,58.5138,54.1415,46.1789,43.6077,42.6242,41.94,41.3514,40.7559,40.2029,39.7208,39.2575,38.8488,38.635,38.5453,38.6458,38.6943,38.7221,38.6762,38.6866,38.7122,38.8576,39.0395,39.2547,39.4772,39.7221,39.9659,40.1968,40.4218,40.586,40.7219,40.8366,40.9211,40.9836,41.0269,41.0598,41.0826,41.0984,41.1075,41.1138,41.1342,41.1439,41.1418,41.1362,41.1217,41.1005,41.0835,41.06,41.029,41.004,40.9871,40.9672,40.9424,40.9258,40.9146,40.9072,40.9022,40.8988,40.8966,40.8951,40.8941,40.8934,40.8929,40.8926,40.8924,40.8923,40.8922,40.8921,40.8921,40.892,40.892,40.892,40.892,40.892,40.892,40.892,40.892,40.892,40.892,40.892,40.892,40.892,40.8932,40.8939,40.8945,40.8949,40.8951,40.8953,40.8954,40.8954,40.8955,40.8955,40.8955,40.8955,40.8956,40.8956,40.8956,40.8956,40.8956,40.8956,40.8956
4.01004,8.63032,13.6806,15.2381,15.8048,16.141,16.6658,17.2265,17.7735,18.2171,18.6193,19.065,19.526,19.9807,20.3144,20.796,21.3631,21.9474,22.5129,23.1378,23.5661,23.9412,24.2441,24.5174,24.7273,24.8234,24.8299,24.7458,24.6582,24.5663,24.4185,24.2847,24.1172,23.9401,23.7586,23.5634,23.3764,23.1776,22.9168,22.6291,22.336,22.0717,21.8425,21.6787,21.577,21.4936,21.4272,21.3287,21.2453,21.1872,21.1374,21.1034,21.0727,21.057,21.0453,21.03,21.0152,21.0035,20.9923,20.9865,20.9835,20.9902,21.0025,21.0083,21.0201,21.0445,21.0744,21.1185,21.1648,21.2089,21.2524,21.2797,21.3015,21.313,21.3189,21.3299,21.3303,21.3305,21.3306,21.3374,21.341,21.3428,21.3438,21.3505,21.3468,21.3521,21.355,21.3566,21.3575,21.3542,21.3525,21.3517,21.3512,21.351,21.3509,21.3508,21.3508,21.3457,21.3431,21.3417,57.5589,50.75,43.8563,40.8675,39.4404,38.1567,37.0187,35.7985,34.3594,32.8662,31.3704,29.8106,28.3106,26.9531,25.8527,24.9622,24.2122,23.6681,23.2819,23.0535,22.9101,22.7264,22.5713,22.4663,22.3492,22.2609,22.2348,22.2346,22.2616,22.3622,22.4975,22.6054,22.7635,22.918,23.0795,23.2379,23.3857,23.4997,23.5979,23.7035,23.8096,23.8695,23.9138,23.9481,23.9702,23.9878,23.9977,24.0049,24.0141,24.0261,24.034,24.0413,24.0427,24.0434,24.0427,24.0411,24.0419,24.0411,24.0416,24.0418,24.0419,24.0387,24.0306,24.0267,24.0178,24.0141,24.0108,24.0102,24.0132,24.0206,24.0176,24.0208,24.0179,24.0163,24.0155,24.0098,24.0114,24.0122,24.0127,24.0095,24.0078,24.0069,24.0064,24.0051,24.0151,24.0148,24.0144,24.0142,24.014,24.0208,24.0244,24.0262,24.0272,24.0277,24.0279,24.0281,24.0281,24.0336,24.0366,24.0381
-2.87607,-0.0543011,3.05956,4.89025,5.39778,5.56214,5.64538,5.54499,5.18007,4.60182,3.93719,3.40207,2.93819,2.54009,2.21079,1.9467,1.78843,1.69475,1.6814,1.71734,1.71474,1.49909,1.28699,1.15961,1.10325,1.06792,1.06236,1.06174,1.05933,1.07155,1.08794,1.09555,1.10066,1.10409,1.10639,1.11736,1.12472,1.12964,1.13294,1.13725,1.14013,1.14207,1.14336,1.14422,1.1448,1.14519,1.14545,1.14562,1.14574,1.14582,1.14587,1.14591,1.14593,1.14594,1.14596,1.14596,1.14597,1.14597,1.14597,1.14598,1.14598,1.14943,1.15175,1.15331,1.15435,1.15504,1.15551,1.15582,1.15603,1.15617,1.15627,1.15633,1.15637,1.1564,1.15642,1.15643,1.15644,1.15645,1.15645,1.15437,1.15298,1.15205,1.15142,1.151,1.15072,1.15053,1.1504,1.15032,1.15026,1.15022,1.1502,1.15018,1.15017,1.15016,1.15015,1.15015,1.15014,1.15014,1.15014,1.15014,43.1084,39.9393,36.4451,34.7741,34.1462,33.7422,33.5455,33.5807,33.8546,34.3408,34.9383,35.3728,35.7225,35.978,36.1766,36.2942,36.3527,36.3684,36.3382,36.247,36.1569,36.257,36.3309,36.3687,36.3623,36.3193,36.2761,36.2271,36.1856,36.1544,36.1319,36.1097,36.0948,36.0849,36.0781,36.0669,36.0594,36.0543,36.0509,36.0435,36.0385,36.0352,36.0329,36.0315,36.0305,36.0298,36.0294,36.0291,36.0289,36.0288,36.0287,36.0286,36.0286,36.0285,36.0285,36.0285,36.0285,36.0285,36.0285,36.0285,36.0285,36.0354,36.0401,36.0432,36.0453,36.0467,36.0476,36.0482,36.0487,36.049,36.0492,36.0493,36.0494,36.0494,36.0495,36.0495,36.0495,36.0495,36.0495,36.0547,36.0581,36.0604,36.062,36.063,36.0637,36.0642,36.0645,36.0647,36.0649,36.065,36.0651,36.0651,36.0651,36.0652,36.0652,36.0652,36.0652,36.0652,36.0652,36.0652
2.88153,2.57143,5.12284,7.16855,8.53067,9.44532,10.0478,10.4572,10.731,10.9114,11.0418,11.1495,11.2174,11.2653,11.3056,11.3406,11.3577,11.3686,11.3761,11.3814,11.385,11.3807,11.3654,11.3419,11.3222,11.3056,11.2955,11.2749,11.2378,11.2173,11.2018,11.2047,11.2027,11.2012,11.2002,11.1992,11.1966,11.196,11.2018,11.2141,11.2236,11.2388,11.2495,11.257,11.2624,11.2662,11.2688,11.2704,11.2707,11.2748,11.2777,11.2844,11.2916,11.3033,11.3143,11.3221,11.3275,11.3312,11.3338,11.3357,11.3369,11.3295,11.3245,11.3209,11.3187,11.3116,11.3,11.292,11.2818,11.2748,11.2656,11.2592,11.2563,11.2543,11.2529,11.2525,11.2522,11.252,11.2519,11.2518,11.2517,11.2517,11.2517,11.2517,11.2516,11.2516,11.2516,11.2516,11.2516,11.2516,11.2516,11.2516,11.2516,11.2516,11.2516,11.2516,11.2516,11.2516,11.2516,11.2516,4.21963,3.33433,4.22638,4.976,5.40396,5.63172,5.76257,5.82565,5.86316,5.8761,5.87266,5.81747,5.75513,5.70858,5.65546,5.59435,5.53673,5.49147,5.46,5.43811,5.42289,5.41856,5.41235,5.44088,5.42478,5.40585,5.40346,5.43872,5.50289,5.5623,5.59252,5.63986,5.66054,5.67538,5.68553,5.69253,5.6714,5.65349,5.60614,5.57669,5.55134,5.53057,5.52561,5.52262,5.5296,5.54371,5.55378,5.5511,5.55801,5.54667,5.53894,5.53203,5.52289,5.51077,5.49828,5.48962,5.4836,5.47942,5.47651,5.47447,5.47306,5.48383,5.50105,5.51303,5.53159,5.55141,5.57238,5.58679,5.603,5.61405,5.62345,5.62977,5.63425,5.63725,5.63927,5.64965,5.6568,5.66173,5.66513,5.66738,5.66887,5.66985,5.67051,5.67092,5.67116,5.67131,5.67141,5.67146,5.6715,5.67152,5.67154,5.67154,5.67155,5.67155,5.67156,5.67156,5.67156,5.67156,5.67156,5.67156
