14.3949,13.4733,12.5706,11.7267,10.9747,10.3462,9.80205,9.35212,8.964,8.6585,8.409,8.20328,8.03415,7.89038,7.75708,9.39103,9.72432,10.0234,10.2587,10.438,10.5811,10.6786,10.7445,10.8086,10.8626,10.9042,10.9293,10.9529,10.9751,11.0044
0.432073,0.977154,1.51658,2.01938,2.42736,2.7722,3.07922,3.3165,3.4988,3.67388,3.82115,3.93261,4.03,4.13604,4.25797,10.3617,10.3446,10.4695,10.6114,10.7248,10.8141,10.8962,10.9677,11.0295,11.1063,11.1626,11.2266,11.2764,11.3136,11.3469
4.33557,3.79736,3.3384,2.80246,2.31082,1.96204,1.68161,1.48428,1.34341,1.26475,1.22116,1.19734,1.18358,1.1738,1.1658,2.26486,3.93311,4.93919,5.44483,5.66789,5.76783,5.7946,5.83145,5.91719,5.97614,5.98907,5.98046,5.97181,5.96869,5.96559
5.87367,4.96385,4.27566,3.49989,2.75857,2.18753,1.76282,1.48503,1.34472,1.26216,1.22142,1.19794,1.18719,1.17354,1.16829,0.995411,2.68927,3.81115,4.48409,4.93713,5.26569,5.5704,5.83119,5.91704,5.97579,5.99043,5.98137,5.9733,5.96659,5.96704
5.42198,5.75631,6.06136,6.49658,6.91295,7.30981,7.66409,7.99875,8.29386,8.58754,8.85297,9.09074,9.32879,9.55042,9.78922,-3.71519,-3.53067,-3.02422,-2.75933,-2.52217,-2.28157,-2.03699,-1.79116,-1.5628,-1.33362,-1.12834,-0.940229,-0.740951,-0.541725,-0.330979
10.5611,11.0335,10.9303,11.0866,11.2483,11.3782,11.4649,11.5406,11.6018,11.6398,11.6485,11.6597,11.6601,11.6407,11.5857,2.15516,2.27164,2.19258,1.98146,1.82002,1.72445,1.67773,1.65958,1.65075,1.6603,1.67199,1.65888,1.6475,1.61057,1.54915
5.60203,4.96916,3.93618,3.13199,2.45811,1.9728,1.63864,1.43913,1.32219,1.27052,1.21906,1.19968,1.18512,1.17228,1.16743,5.31657,6.13872,6.60768,6.8348,6.78315,6.57674,6.32448,6.13392,6.02939,5.98395,5.99032,5.98274,5.97091,5.96795,5.96418
