7.36821,6.54876,6.04427,5.71963,5.48195,5.28558,5.13273,5.00981,1.4399,1.96134,2.25303,2.41661,2.56518,2.73147,2.86797,2.95991
0.90362,0.912207,0.984898,1.14897,1.26496,1.30891,1.21257,1.06918,16.3074,13.7506,11.8165,10.4185,9.40768,8.65857,8.03413,7.52603
4.18899,3.49397,2.6279,2.15586,1.76952,1.43203,1.18054,1.05641,13.5945,11.96,10.4301,9.51049,8.83894,8.28872,7.79668,7.4447
14.4996,14.2904,14.0599,13.7893,13.5105,13.2532,13.0262,12.8415,8.0819,7.59638,7.13662,6.76008,6.4739,6.2491,6.04287,5.80316
8.6129,7.94914,6.65851,5.92808,5.54255,5.37466,5.41113,5.54015,10.9883,10.7063,10.1505,10.0551,10.1701,10.3266,10.5741,10.8214
11.3692,10.4319,10.1194,10.1049,10.2058,10.3429,10.5041,10.6398,-2.10198,-0.955459,-0.416029,-0.123884,0.105942,0.260371,0.346192,0.354662
