0,0.000149466728296
1,9.52386586337e-05
2,6.85604193444e-05
3,5.59282293995e-05
4,4.79118199326e-05
5,4.35191989613e-05
6,3.7438025023e-05
7,3.67945456685e-05
8,3.29582758949e-05
9,3.24468042098e-05
10,3.16826144424e-05
11,3.10275283175e-05
12,3.12544019908e-05
13,3.06647780512e-05
14,3.01150814021e-05
15,2.8892192066e-05
16,2.68210799445e-05
17,5.26630127326e-05
18,5.21125422988e-05
19,5.15882257877e-05
20,5.11488708364e-05
21,5.07113729684e-05
22,5.03195283975e-05
23,4.9906482126e-05
24,5.0796798799e-05
25,5.05840080072e-05
26,5.03835977705e-05
27,5.01584264235e-05
28,4.98637692107e-05
29,4.95468269985e-05
30,4.92942636733e-05
31,4.90047134394e-05
32,4.87199606707e-05
33,4.83782573483e-05
34,4.80192212486e-05
35,4.76552329268e-05
36,4.72961968272e-05
37,4.68925907289e-05
38,4.64741279645e-05
39,4.63206090805e-05
40,4.58600524285e-05
41,3.10578606776e-05
42,3.08077734634e-05
43,3.0547781805e-05
44,3.02630290363e-05
45,2.99857046006e-05
46,2.9708380165e-05
47,2.93691529536e-05
48,2.47784430998e-05
49,2.48180608763e-05
50,2.43674086685e-05
51,2.39068520165e-05
52,2.34339148093e-05
53,2.2948597047e-05
54,2.24608031736e-05
55,2.19185348575e-05
56,2.13589337643e-05
57,2.08191415592e-05
58,1.99376460317e-05
59,1.94572804915e-05
60,1.89967238395e-05
61,1.86005460743e-05
62,1.82637949739e-05
63,1.79963749825e-05
64,1.77735249895e-05
65,1.75952449952e-05
66,1.76001972173e-05
67,1.91007205028e-05
68,1.92245260545e-05
69,1.93879493826e-05
70,1.95860382652e-05
71,2.05269604574e-05
72,2.06061960105e-05
73,2.06804793414e-05
74,2.07498104503e-05
75,2.0804284893e-05
76,2.08587593357e-05
77,2.09008532233e-05
78,2.09379948888e-05
79,2.09677082212e-05
