0,0.000125687464913
1,0.000102363242547
2,7.56948883577e-05
3,6.34247329281e-05
4,5.97794815794e-05
5,5.37136962843e-05
6,5.04027199248e-05
7,4.69880406985e-05
8,4.02366490082e-05
9,4.64196596306e-05
10,4.43843971577e-05
11,3.72732238364e-05
12,3.76069595309e-05
13,3.88073286778e-05
14,3.85077670954e-05
15,3.8081936068e-05
16,3.75755143462e-05
17,3.48467931543e-05
18,3.43480380098e-05
19,3.2309339322e-05
20,3.19765236634e-05
21,3.36287739903e-05
22,3.22575364727e-05
23,3.83353876885e-05
24,3.73785801516e-05
25,3.70083924489e-05
26,3.65233659938e-05
27,2.70712217788e-05
28,2.95816296799e-05
29,2.81974198894e-05
30,2.69263419734e-05
31,2.35520233711e-05
32,2.42017123478e-05
33,2.33220642313e-05
34,2.31573931753e-05
35,2.24457530612e-05
36,2.20801397916e-05
37,2.16179001579e-05
38,2.12267519933e-05
39,2.03446374381e-05
40,1.9832101799e-05
41,1.94167341733e-05
42,1.99207001469e-05
43,2.04727360067e-05
44,2.06797829352e-05
45,2.1976259196e-05
46,2.19724606166e-05
47,2.20380916277e-05
48,2.21332671455e-05
49,2.22212675689e-05
50,2.23147548291e-05
51,2.2431033566e-05
52,2.25570197836e-05
53,2.27539128171e-05
54,2.29752855846e-05
55,2.32390758224e-05
56,2.34889379357e-05
57,2.37620135899e-05
58,2.40570365918e-05
59,2.43162896376e-05
60,2.43900453881e-05
61,2.09012401156e-05
62,2.10182363619e-05
63,2.10969302657e-05
64,2.11482321911e-05
65,2.11837489087e-05
66,2.12069624497e-05
67,2.12232119283e-05
68,2.12348186988e-05
69,2.12410863548e-05
70,2.12454969276e-05
71,2.12501396358e-05
72,2.12522288545e-05
73,2.12533895315e-05
74,2.12543180731e-05
75,2.12550144794e-05
76,2.12552466148e-05
77,2.12554787502e-05
78,2.12557108856e-05
79,2.1255943021e-05
